PG.ProteinGroups	PG.Genes	[1] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S1_S3-A1_1_20231.d.PG.Quantity	[2] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S2_S3-A2_1_20232.d.PG.Quantity	[3] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S3_S3-A3_1_20233.d.PG.Quantity	[4] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S4_S3-A4_1_20234.d.PG.Quantity	[5] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S5_S3-A5_1_20235.d.PG.Quantity	[6] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S6_S3-A6_1_20236.d.PG.Quantity	[7] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S7_S3-A7_1_20237.d.PG.Quantity	[8] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S8_S3-A8_1_20238.d.PG.Quantity
Q9ERR1	Ndel1	NaN	19.675992965698242	40.46327590942383	30.67622184753418	34.4306526184082	31.392597198486328	29.858741760253906	17.39403533935547
Q9ERR7	Selenof	315.71905517578125	382.02593994140625	318.05047607421875	320.7699279785156	359.7035217285156	341.985107421875	390.0143737792969	362.760986328125
Q9ERR8	Znf319	58.47392272949219	51.99821090698242	73.46434020996094	51.36906433105469	63.77931213378906	38.64951705932617	42.7089729309082	52.026405334472656
Q9ERS2	Ndufa13	1477.1680908203125	1642.552978515625	1214.932861328125	1355.891357421875	1429.628662109375	1431.9193115234375	1330.2708740234375	1254.072509765625
Q9ERS4	Plekha3	46.44639205932617	59.21206283569336	66.92610931396484	40.90321350097656	35.4911003112793	40.62054443359375	35.85428237915039	26.17195701599121
Q9ERS5	Plekha2	379.8433532714844	276.4268493652344	247.5897979736328	247.4750518798828	285.5042724609375	368.2808532714844	345.9385070800781	346.66510009765625
Q9ERU9	Ranbp2	1853.8406982421875	1820.1099853515625	1782.49365234375	1793.352783203125	1731.3406982421875	1708.9033203125	1762.1507568359375	1773.0174560546875
Q9ERV1	Mkrn2	248.065673828125	231.2476806640625	192.54296875	220.9636993408203	213.51800537109375	216.87022399902344	164.1636505126953	178.6111297607422
Q9ERY9	Erg28	25.3519344329834	33.1588020324707	26.727155685424805	19.457508087158203	20.849042892456055	20.436899185180664	21.013784408569336	15.971919059753418
Q9ES00	Ube4b	509.08856201171875	482.300537109375	540.2591552734375	532.0774536132812	500.394287109375	495.9291076660156	491.45513916015625	529.0009155273438
Q9ES28	Arhgef7	282.6021423339844	318.1251220703125	262.5663146972656	276.0124206542969	269.3730163574219	245.75698852539062	245.62672424316406	233.88528442382812
Q9ES30	C1qtnf3	2656.328125	939.6875	733.4943237304688	948.2112426757812	501.8769226074219	486.172119140625	198.4622344970703	186.58424377441406
Q9ES34	Ube3b	117.49385070800781	62.15083694458008	63.46080780029297	80.21681213378906	64.35348510742188	89.63202667236328	68.2333755493164	66.86151885986328
Q9ES46	Parvb	411.2079772949219	425.26678466796875	433.50811767578125	411.3985290527344	394.3398132324219	395.6327209472656	353.7352600097656	349.8142395019531
Q9ES56	Trappc4	244.72120666503906	179.3375701904297	115.44380950927734	113.62916564941406	125.75702667236328	178.30575561523438	144.217041015625	154.2597198486328
Q9ES64	Ush1c	27.053747177124023	11.096489906311035	11.7344970703125	14.728894233703613	19.46603012084961	56.25786209106445	21.15755844116211	37.3836784362793
Q9ES70	Nek6	83.29215240478516	58.11937713623047	81.63875579833984	73.39946746826172	74.76885986328125	78.07244873046875	63.711875915527344	53.08942794799805
Q9ES74	Nek7	156.1702880859375	172.31985473632812	190.12680053710938	144.2188720703125	181.26748657226562	179.85586547851562	165.92645263671875	144.08778381347656
Q9ES81	Popdc3	32.96625518798828	21.482419967651367	39.010501861572266	31.11719512939453	13.775847434997559	16.261478424072266	34.41081619262695	14.139188766479492
Q9ES83	Popdc1	379.0902404785156	291.212646484375	238.76123046875	225.48069763183594	270.0037841796875	370.4958801269531	404.4491882324219	377.80108642578125
Q9ES89	Extl2	208.04693603515625	230.78118896484375	346.03631591796875	222.6004180908203	313.7593688964844	142.38267517089844	182.56053161621094	276.2826843261719
Q9ES97	Rtn3	1246.9925537109375	1277.59619140625	1265.3538818359375	1353.0205078125	1313.462646484375	1253.2303466796875	1192.17724609375	918.1758422851562
Q9ESC8	Aff4	146.0437774658203	101.18021392822266	117.03265380859375	147.82894897460938	124.52411651611328	120.31316375732422	144.2657470703125	138.1885986328125
Q9ESD6	Cmtm7	2.6589515209198	15.37967300415039	NaN	2.994439125061035	4.877626895904541	16.24185562133789	10.917901039123535	4.725820064544678
Q9ESD7	Dysf	27.42413902282715	41.91809844970703	29.199636459350586	12.369037628173828	12.680777549743652	19.164649963378906	21.235925674438477	NaN
Q9ESE1	Lrba	190.4724884033203	162.87985229492188	147.30381774902344	174.01869201660156	161.33843994140625	163.4283447265625	186.86630249023438	182.38340759277344
Q9ESJ0	Xpo4	352.2365417480469	245.79261779785156	293.95526123046875	301.1175231933594	338.7449035644531	339.57110595703125	310.3562316894531	287.45819091796875
Q9ESJ4	Nckipsd	29.859153747558594	43.53621292114258	55.84700012207031	57.213287353515625	56.310768127441406	46.91994094848633	64.25757598876953	57.8065071105957
Q9ESJ7	Irak1bp1	7.5767035484313965	4.431612491607666	4.828408241271973	5.511374473571777	16.215051651000977	6.02139139175415	NaN	3.0725553035736084
Q9ESK4	Ing2	81.9300765991211	101.09007263183594	87.05695343017578	82.49125671386719	63.85084915161133	75.23452758789062	91.82259368896484	96.7534408569336
Q9ESK9	Rb1cc1	290.510498046875	249.49496459960938	292.69482421875	295.4005432128906	266.3244934082031	231.84300231933594	257.7449035644531	255.7284393310547
Q9ESL4	Map3k20	1086.059814453125	927.048583984375	991.3320922851562	1112.905029296875	1153.425537109375	1146.557373046875	1082.373779296875	1041.228271484375
Q9ESN5	Cenpk	52.096290588378906	64.97627258300781	71.59535217285156	52.07314682006836	59.99039840698242	67.95187377929688	45.205474853515625	37.97334289550781
Q9ESN6	Trim2	102.25907135009766	79.79594421386719	76.07859802246094	63.59653854370117	47.972476959228516	77.703857421875	55.84949493408203	56.25288772583008
Q9ESP1	Sdf2l1	352.5881042480469	258.21142578125	250.08966064453125	276.2333984375	309.397705078125	293.11883544921875	315.8429260253906	338.94482421875
Q9ESS0	Dusp10	32.99349594116211	25.8751220703125	37.03375244140625	19.85332679748535	25.13651466369629	20.867481231689453	24.71139144897461	30.645341873168945
Q9EST3	Eif4enif1	48.18449020385742	62.45315170288086	57.11022186279297	75.31336212158203	79.23546600341797	60.86272048950195	64.25350189208984	65.86382293701172
Q9EST4	Psmg2	74.90798950195312	95.36593627929688	67.18368530273438	83.44058227539062	77.82666778564453	135.7900390625	95.51278686523438	96.64051818847656
Q9EST5	Anp32b	6489.7294921875	4015.318359375	3610.619140625	3985.21142578125	4256.076171875	5090.14453125	6054.765625	4697.1240234375
Q9ESU6	Brd4	425.8298034667969	312.3669738769531	381.3865051269531	394.23931884765625	446.1720886230469	423.0616149902344	439.2375183105469	434.0286865234375
Q9ESV0	Ddx24	681.4974975585938	602.2909545898438	700.0430297851562	707.5823364257812	661.6998901367188	672.156982421875	585.8571166992188	587.2173461914062
Q9ESW4	Agk	550.2554931640625	659.1698608398438	707.7032470703125	670.4537963867188	721.9243774414062	616.791748046875	606.4767456054688	556.3832397460938
Q9ESW8	Pgpep1	301.9232177734375	200.39834594726562	173.424560546875	206.8069610595703	215.70947265625	241.3106689453125	274.2921447753906	216.14561462402344
Q9ESX4	Zcchc17	180.59609985351562	76.99172973632812	66.64112091064453	71.90489196777344	54.576480865478516	59.09130859375	69.76162719726562	67.59306335449219
Q9ESX5	Dkc1	2501.33642578125	2830.463623046875	2891.10888671875	2921.641845703125	2825.801513671875	2406.180908203125	2438.88916015625	2441.28466796875
Q9ESY9	Ifi30	46.09265899658203	37.42872619628906	26.08098030090332	37.559486389160156	35.80677032470703	33.43777847290039	39.67352294921875	48.406005859375
Q9ESZ8	Gtf2i	710.7557373046875	645.5135498046875	597.2733154296875	603.4683837890625	669.3114624023438	812.2256469726562	769.8666381835938	722.3681030273438
Q9ET22	Dpp7	165.0565185546875	147.9154510498047	139.21359252929688	103.06072998046875	124.67500305175781	98.7610855102539	131.28170776367188	144.35003662109375
Q9ET26	Rnf114	229.5540313720703	201.20620727539062	176.69729614257812	213.966796875	198.73086547851562	202.85581970214844	199.4766387939453	178.95921325683594
Q9ET30	Tm9sf3	1996.013427734375	1698.1546630859375	1627.74853515625	1583.243408203125	1644.4957275390625	2217.46337890625	1750.0809326171875	1686.821533203125
Q9ET54	Palld	533.3882446289062	553.888427734375	512.4376831054688	557.9380493164062	553.4925537109375	546.4876708984375	493.7596740722656	474.40740966796875
Q9ET78	Jph2	198.2015838623047	267.3976135253906	181.50390625	231.66595458984375	221.08798217773438	135.89151000976562	128.54368591308594	141.7978057861328
Q9JHC9	Elf2	39.63081741333008	52.258262634277344	39.54722213745117	38.294429779052734	57.52461242675781	35.190223693847656	40.363868713378906	42.9012451171875
Q9JHD2	Kat2a	45.77396774291992	18.373104095458984	21.828153610229492	29.83344841003418	33.62922668457031	33.664669036865234	33.540714263916016	30.199382781982422
Q9JHE7	Tssc4	34.4387321472168	45.103641510009766	54.216426849365234	102.19573211669922	36.77428436279297	36.088314056396484	35.43962097167969	49.77520751953125
Q9JHF9	Ly96	53.54758071899414	14.515704154968262	11.969481468200684	12.977607727050781	6.351808547973633	9.669898986816406	14.54610824584961	5.677981853485107
Q9JHG6	Rcan1	NaN	55.70585250854492	89.79491424560547	91.80290222167969	78.51199340820312	117.23356628417969	112.08924865722656	92.15630340576172
Q9JHH6	Cpb2	286.0408020019531	204.25694274902344	110.67536926269531	122.09700012207031	125.65128326416016	61.66201400756836	29.34263038635254	29.21885871887207
Q9JHH9	Copz2	231.26321411132812	53.214603424072266	78.94613647460938	67.98877716064453	79.2917251586914	72.2518081665039	72.13782501220703	92.73683166503906
Q9JHI2	Adat1	30.127845764160156	47.53152847290039	51.53744125366211	49.47890853881836	45.565677642822266	32.87523651123047	35.863006591796875	34.83790969848633
Q9JHI5	Ivd	297.56982421875	241.90390014648438	245.59722900390625	222.7657470703125	221.5120849609375	250.67881774902344	269.3017883300781	264.62298583984375
Q9JHI7	Exosc9	308.3023681640625	170.07601928710938	121.55662536621094	141.71322631835938	134.19235229492188	189.24949645996094	166.89199829101562	158.19180297851562
Q9JHJ0	Tmod3	2039.722412109375	1817.0733642578125	2032.7537841796875	1680.20947265625	1884.907470703125	2014.84619140625	2039.81298828125	1939.6060791015625
Q9JHJ3	Glmp	166.9332275390625	135.43551635742188	197.74415588378906	192.11239624023438	119.05410766601562	83.1028823852539	127.09217071533203	129.68310546875
Q9JHK4	Rabggta	424.09918212890625	341.1744689941406	359.7893371582031	334.1104431152344	373.8143310546875	374.236572265625	313.5083923339844	320.46435546875
Q9JHK5	Plek	161.69956970214844	84.14630889892578	75.52429962158203	83.61848449707031	71.08863067626953	63.726837158203125	41.424766540527344	29.29193687438965
Q9JHL1	Nherf2	408.7032775878906	270.2579040527344	296.62835693359375	284.9645080566406	297.0451965332031	300.3362121582031	328.6966552734375	293.1455078125
Q9JHN8	Whr1	250.37509155273438	48.077754974365234	22.803556442260742	63.00490188598633	48.93825912475586	128.29595947265625	87.60562896728516	81.0943603515625
Q9JHP7	Poglut2	1279.56494140625	1354.4453125	1456.664794921875	1396.40478515625	1437.597412109375	1400.12255859375	1567.613525390625	1564.241455078125
Q9JHQ5	Lztfl1	352.7063293457031	198.72679138183594	181.63853454589844	176.62159729003906	174.4441375732422	243.33200073242188	196.83636474609375	204.37216186523438
Q9JHR7	Ide	2188.741455078125	2016.36181640625	1845.306396484375	2032.041748046875	1991.1585693359375	2079.797119140625	1977.017333984375	1872.7130126953125
Q9JHS3	Lamtor2	62.27475357055664	66.79930877685547	35.878204345703125	42.77293014526367	52.631919860839844	91.75910186767578	42.303653717041016	45.019046783447266
Q9JHS4	Clpx	516.478515625	410.3611755371094	398.5693664550781	443.8332214355469	416.29925537109375	371.00201416015625	347.0356750488281	388.420166015625
Q9JHS9	Cwc15	481.2527770996094	370.2880554199219	357.7850341796875	373.3255310058594	386.4518737792969	371.3545837402344	394.2462463378906	416.70135498046875
Q9JHT5	Ammecr1	152.70965576171875	41.43391418457031	39.14448547363281	28.774669647216797	43.25862121582031	105.6868667602539	59.32441329956055	39.978275299072266
Q9JHU3	Cdk20	41.55604553222656	71.53787231445312	72.34639739990234	92.00090026855469	130.42864990234375	101.43148803710938	114.30419921875	92.47210693359375
Q9JHU4	Dync1h1	5783.8798828125	5635.00732421875	5441.93896484375	5399.443359375	5531.09765625	5929.87939453125	5771.9384765625	5945.63427734375
Q9JHU9	Isyna1	1309.7607421875	1321.199462890625	1311.2894287109375	1184.8712158203125	1214.794677734375	1375.8953857421875	1113.162109375	1237.63330078125
Q9JHW2	Nit2	915.07275390625	1024.77099609375	921.19677734375	831.8126831054688	877.8079223632812	1163.724365234375	877.1489868164062	1019.5971069335938
Q9JHW4	Eefsec	832.137451171875	582.9375	541.8829345703125	465.9428405761719	492.5211181640625	602.4359130859375	525.4686279296875	468.5492248535156
Q9JHZ2	Ankh	430.794921875	416.0345153808594	438.75653076171875	353.5303649902344	374.7782287597656	417.1030578613281	260.193603515625	251.20510864257812
Q9JI08	Bin3	177.88755798339844	143.8440704345703	140.52056884765625	158.50570678710938	89.74317169189453	136.153564453125	99.15202331542969	121.18805694580078
Q9JI10	Stk3	474.6288146972656	440.3478698730469	435.87506103515625	378.3131408691406	402.3104553222656	530.5073852539062	431.2557373046875	421.94915771484375
Q9JI11	Stk4	72.42926788330078	64.2806625366211	65.5660171508789	69.6710433959961	54.54606246948242	54.939552307128906	60.98928451538086	59.8624153137207
Q9JI13	Utp3	325.946044921875	365.26275634765625	354.5505676269531	340.4883117675781	336.7278137207031	334.6212463378906	312.18646240234375	277.54681396484375
Q9JI19	Fibp	97.79588317871094	81.68852233886719	63.95114517211914	81.17559814453125	80.67772674560547	101.20350646972656	103.4190444946289	101.45008850097656
Q9JI38	Pus3	52.406246185302734	71.55308532714844	67.62749481201172	85.58847045898438	87.70095825195312	95.36912536621094	87.27122497558594	72.66433715820312
Q9JI39	Abcb10	150.90785217285156	136.32559204101562	132.04342651367188	113.6201400756836	113.33543395996094	113.82115936279297	124.54802703857422	93.02335357666016
Q9JI44	Dmap1	202.156005859375	170.2305908203125	172.90415954589844	199.4659423828125	229.4961395263672	215.2436981201172	184.87277221679688	242.31138610839844
Q9JI46	Nudt3	89.3555908203125	134.46363830566406	116.26339721679688	86.42704010009766	58.24388122558594	118.75385284423828	104.79273223876953	73.30298614501953
Q9JI57	Gtf2ird1	181.19082641601562	148.17440795898438	173.3275604248047	199.8894500732422	188.51979064941406	122.25044250488281	132.47413635253906	136.6995086669922
Q9JI59	Jam2	35.54722213745117	32.79298782348633	34.12974166870117	53.03728103637695	35.66291809082031	51.82530975341797	63.23630905151367	65.04864501953125
Q9JI75	Nqo2	371.0344543457031	321.5312805175781	347.1734313964844	282.1795959472656	303.1140441894531	357.4690856933594	369.7567138671875	345.8247375488281
Q9JI78	Ngly1	136.2222442626953	69.88215637207031	56.31002426147461	69.99474334716797	67.4083023071289	64.55892181396484	78.79896545410156	67.03097534179688
Q9JI90	Rnf14	21.694311141967773	38.007652282714844	24.96227264404297	34.61716079711914	21.721986770629883	26.574970245361328	37.25165939331055	31.77753257751465
Q9JI91	Actn2	3196.07177734375	3156.9541015625	3527.07373046875	3355.23486328125	3153.30517578125	3004.37353515625	2607.982666015625	2527.63427734375
Q9JI99	Sgpp1	NaN	1.2225310802459717	8.482776641845703	1.7870577573776245	NaN	8.845378875732422	6.583009719848633	5.242769718170166
Q9JIA7	Sphk2	71.3224868774414	77.16034698486328	60.82455062866211	65.95748901367188	69.39196014404297	60.92682647705078	42.82661819458008	43.01542282104492
Q9JIB0	Rangrf	656.467529296875	590.4548950195312	560.4179077148438	531.5438232421875	567.8450927734375	779.2880859375	581.8197021484375	527.8780517578125
Q9JIB4	Gtf2h2	228.72714233398438	268.671630859375	265.8006591796875	249.1455078125	262.3405456542969	288.1979064941406	245.50425720214844	214.13424682617188
Q9JID9	Sh2b2	29.831527709960938	31.850492477416992	28.467439651489258	35.503883361816406	25.059093475341797	12.407395362854004	17.92583465576172	32.37881851196289
Q9JIF0	Prmt1	3989.024169921875	3804.4375	3705.984130859375	3852.2607421875	4015.2900390625	4479.267578125	3940.5341796875	4216.0458984375
Q9JIF7	Copb1	3570.48583984375	3307.40087890625	3455.453125	3024.690185546875	3137.09765625	3534.350341796875	3333.34814453125	3225.663818359375
Q9JIG7	Ccdc22	431.6000061035156	419.38525390625	355.096435546875	289.4307861328125	352.6378173828125	490.543701171875	421.7040100097656	386.08087158203125
Q9JIG8	Praf2	62.659996032714844	41.694332122802734	36.33464431762695	46.12594223022461	34.84069061279297	56.78657150268555	39.13130569458008	46.152164459228516
Q9JIH2	Nup50	454.00518798828125	404.3544921875	383.5675354003906	406.3531188964844	450.99542236328125	419.1144104003906	434.304931640625	388.34173583984375
Q9JII1	Inpp5e	23.889629364013672	57.53714370727539	54.0828742980957	69.1998291015625	50.26374053955078	22.298128128051758	50.66516876220703	47.99783706665039
Q9JII5	Dazap1	1759.2886962890625	1422.44775390625	1402.2998046875	1550.6563720703125	1467.839599609375	1756.9176025390625	1438.344970703125	1571.7529296875
Q9JII6	Akr1a1	3037.70361328125	2515.521484375	2409.308349609375	2530.43115234375	2439.141845703125	2594.719482421875	2546.75146484375	2386.965087890625
Q9JIK5	Ddx21	12106.53125	11098.6640625	10193.7333984375	10249.4873046875	9922.94921875	10400.5009765625	10100.4111328125	9671.951171875
Q9JIK9	Mrps34	2403.048828125	2492.6484375	2583.41845703125	2477.97998046875	2292.458251953125	2196.395751953125	2114.4375	2251.017822265625
Q9JIL5	Tulp4	79.3827896118164	58.034420013427734	65.60431671142578	69.72975158691406	57.75483322143555	78.7999496459961	71.35994720458984	55.966678619384766
Q9JIM1	Slc29a1	472.3661193847656	432.5064697265625	561.3742065429688	399.8010559082031	439.79559326171875	603.8002319335938	480.80474853515625	352.5318908691406
Q9JIP4	Panx1	114.20265197753906	128.29408264160156	144.78012084960938	142.31619262695312	109.87380981445312	74.3850326538086	99.57333374023438	86.97791290283203
Q9JIP6	Fzd2	200.46884155273438	159.60113525390625	281.6867370605469	269.8013610839844	296.4818420410156	200.6980438232422	257.7637939453125	349.6849060058594
Q9JIQ3	Diablo	16.892578125	11.990639686584473	7.682462215423584	7.57288122177124	10.386614799499512	14.46463394165039	11.088953018188477	10.70000171661377
Q9JIS8	Slc12a4	508.8236083984375	377.8283386230469	390.8671569824219	359.50653076171875	354.9942321777344	451.23358154296875	319.0644836425781	370.1707458496094
Q9JIW4	Polm	NaN	15.054898262023926	28.01287269592285	46.125850677490234	32.27294158935547	54.19205093383789	56.86345672607422	37.91056442260742
Q9JIW9	Ralb	418.56817626953125	466.6313781738281	517.7061767578125	558.190673828125	511.5052490234375	380.5237731933594	549.3638916015625	519.6648559570312
Q9JIX0	Eny2	513.9142456054688	448.8353576660156	519.1073608398438	525.525390625	598.8700561523438	469.37841796875	494.6634216308594	505.85797119140625
Q9JIX8	Acin1	1325.1571044921875	1310.5965576171875	1413.429931640625	1455.7987060546875	1351.3017578125	1337.820556640625	1243.6402587890625	1335.10595703125
Q9JIX9	Fastk	24.511188507080078	31.845090866088867	41.51015853881836	42.428245544433594	37.770240783691406	26.849899291992188	34.69819259643555	27.6754150390625
Q9JIY0	Plekho1	84.58880615234375	87.2455062866211	73.10127258300781	80.69235229492188	67.65452575683594	51.184234619140625	72.98430633544922	76.42877197265625
Q9JIY2	Cbll1	475.77215576171875	446.5692443847656	381.7760925292969	428.382568359375	453.3890686035156	316.3583984375	363.80584716796875	396.122314453125
Q9JIY5	Htra2	246.28192138671875	195.60565185546875	182.318603515625	186.17076110839844	182.85089111328125	319.82159423828125	191.2176513671875	185.04977416992188
Q9JIZ9	Plscr3	479.7800598144531	416.24658203125	373.7601318359375	403.9580078125	413.32305908203125	346.9259033203125	385.26806640625	416.73907470703125
Q9JJ00	Plscr1	158.78440856933594	275.9244384765625	231.19784545898438	219.14559936523438	178.09188842773438	175.75631713867188	172.79061889648438	191.78195190429688
Q9JJ06	C1galt1	21.964412689208984	7.421407222747803	26.030122756958008	21.121458053588867	15.634044647216797	14.271856307983398	10.317083358764648	19.71958351135254
Q9JJ11	Tacc3	599.3159790039062	534.5234985351562	499.4374694824219	579.7546997070312	511.2845764160156	514.2794189453125	463.43096923828125	451.7616271972656
Q9JJ28	Flii	1297.516357421875	1555.2470703125	1533.84326171875	1451.2965087890625	1501.7999267578125	1756.54443359375	1526.7635498046875	1627.002685546875
Q9JJ48	Zc3h8	37.05460739135742	41.60538101196289	24.58176612854004	44.05073165893555	44.2327880859375	48.16598129272461	36.15268325805664	25.59987449645996
Q9JJ66	Cdc20	195.1363067626953	221.61880493164062	257.29248046875	257.27032470703125	223.1785125732422	230.21446228027344	176.98104858398438	209.0513153076172
Q9JJ78	Pbk	182.92588806152344	244.93418884277344	222.30247497558594	253.7606658935547	247.695556640625	289.7882995605469	236.9171600341797	257.10162353515625
Q9JJ80	Rpf2	2248.84912109375	2726.700439453125	2999.951171875	3175.598876953125	2842.1416015625	2550.546142578125	2402.50732421875	2436.651611328125
Q9JJ89	Ccdc86	677.1318359375	554.6357421875	572.31884765625	569.2505493164062	545.3004760742188	589.8772583007812	462.01202392578125	447.0834045410156
Q9JJ94	Ssna1	36.98980712890625	56.684261322021484	56.053585052490234	82.37751007080078	67.10456085205078	84.14392852783203	74.65013122558594	82.14189910888672
Q9JJA2	Cog8	217.60211181640625	179.37750244140625	214.58200073242188	190.20877075195312	186.44686889648438	206.33973693847656	186.0674285888672	195.98681640625
Q9JJA4	Wdr12	826.8660888671875	852.313232421875	614.3177490234375	696.5379028320312	685.1940307617188	873.423828125	815.5416870117188	686.2682495117188
Q9JJA7	Ccnl2	77.60901641845703	82.21575164794922	79.51226806640625	68.01766967773438	72.69307708740234	77.88716125488281	60.05943298339844	71.93309783935547
Q9JJB9	Tmem183	5.295354843139648	31.347259521484375	15.149645805358887	32.311405181884766	32.53556442260742	24.455001831054688	23.92041778564453	27.387935638427734
Q9JJC6	Rilpl1	145.94871520996094	109.7706069946289	129.0252227783203	152.6614990234375	138.86073303222656	138.72340393066406	129.23670959472656	118.65771484375
Q9JJC9	Herpud2	35.32139205932617	42.64417266845703	49.62744903564453	28.310916900634766	40.65912628173828	33.685306549072266	46.06083297729492	40.08856964111328
Q9JJD0	Thap11	34.939273834228516	31.13251495361328	25.301666259765625	28.271753311157227	27.497488021850586	26.326473236083984	36.34171676635742	22.681486129760742
Q9JJE7	Fads3	398.2154846191406	407.639892578125	388.0591735839844	432.9964294433594	399.38055419921875	369.1083984375	335.9482116699219	435.4104309082031
Q9JJF3	Riox1	198.6590576171875	213.9166717529297	293.4113464355469	297.4850769042969	283.0655212402344	190.27090454101562	216.9750213623047	224.8417205810547
Q9JJF9	Sppl2a	172.91534423828125	186.76206970214844	247.45187377929688	222.26695251464844	233.7126007080078	121.19144439697266	236.03982543945312	238.3705291748047
Q9JJG0	Tacc2	113.29328918457031	150.2467803955078	121.40563201904297	142.52139282226562	143.98300170898438	127.99671936035156	147.72816467285156	129.96127319335938
Q9JJG9	Noa1	449.60089111328125	471.5892333984375	428.82904052734375	393.9309997558594	357.1573181152344	432.9779968261719	406.4935607910156	410.1191711425781
Q9JJH1	Rnase4	108.40602111816406	79.79338836669922	84.33968353271484	87.63654327392578	74.99278259277344	76.7380599975586	38.55951690673828	49.4459342956543
Q9JJI6	Pigo	329.138671875	83.12525939941406	55.014217376708984	44.90708923339844	69.75833892822266	93.32949829101562	76.27265167236328	99.92170715332031
Q9JJI8	Rpl38	3866.222412109375	4344.20068359375	4576.599609375	3117.709716796875	2896.2255859375	5754.09326171875	3594.457763671875	3252.467041015625
Q9JJJ7	Porcn	10.832880020141602	26.721832275390625	25.322397232055664	12.485536575317383	34.13321304321289	14.040841102600098	17.75942611694336	16.48347282409668
Q9JJK2	Lancl2	288.55712890625	305.5492248535156	357.53387451171875	239.0255889892578	249.03599548339844	241.91397094726562	282.2935485839844	212.33555603027344
Q9JJK5	Herpud1	98.1967544555664	86.9520263671875	110.77827453613281	88.26367950439453	85.32245635986328	91.77842712402344	138.95826721191406	114.32878112792969
Q9JJL8	Sars2	292.4840087890625	208.20042419433594	242.44993591308594	253.48936462402344	240.68997192382812	262.2087707519531	310.8114318847656	267.5671691894531
Q9JJN2	Zfhx4	102.70814514160156	87.93168640136719	78.31461334228516	100.53285217285156	89.98062896728516	80.3588638305664	86.09290313720703	86.09664154052734
Q9JJN5	Cpn1	166.9368133544922	40.88233184814453	21.902328491210938	40.68867874145508	36.2496337890625	19.110950469970703	NaN	38.317893981933594
Q9JJN6	Ctnnbip1	57.82292556762695	62.65340042114258	45.91632080078125	32.755859375	43.613609313964844	46.9173698425293	24.717660903930664	46.03196716308594
Q9JJR8	Tmem9b	131.93690490722656	90.5169448852539	86.5290756225586	104.82852935791016	114.6137466430664	77.64826202392578	102.48588562011719	95.34504699707031
Q9JJT0	Rcl1	376.7699890136719	438.714111328125	407.5036315917969	428.1245422363281	407.4201354980469	386.14141845703125	372.8160400390625	349.3492431640625
Q9JJT9	Phax	759.6066284179688	890.7345581054688	801.4204711914062	885.7061767578125	916.2266845703125	829.2374267578125	783.18408203125	863.7447509765625
Q9JJU8	Sh3bgrl	733.630859375	486.50872802734375	488.4341735839844	307.5884094238281	374.77117919921875	665.4630737304688	468.4410705566406	492.353271484375
Q9JJV2	Pfn2	62.04608154296875	74.99757385253906	68.33857727050781	75.9977035522461	87.25379180908203	67.972412109375	73.51988220214844	58.90987777709961
Q9JJV9	Scn5a	55.583614349365234	32.22700500488281	47.39140701293945	77.76591491699219	69.80535125732422	61.58546447753906	55.862545013427734	61.060665130615234
Q9JJW6	Alyref2	NaN	48.37458801269531	45.23030090332031	41.8395881652832	45.67452621459961	12.241987228393555	45.92765808105469	38.6314582824707
Q9JJX6	P2rx4	45.158592224121094	98.65988159179688	99.51419830322266	93.79277038574219	74.90409088134766	59.672630310058594	73.52413177490234	93.80084991455078
Q9JJX7	Tdp2	28.532270431518555	41.424903869628906	33.1212043762207	42.41187286376953	45.015621185302734	30.91521453857422	41.564754486083984	48.097511291503906
Q9JJY4	Ddx20	920.0517578125	807.87939453125	984.3203125	903.8060913085938	851.9602661132812	802.9183959960938	840.421630859375	860.0167236328125
Q9JJZ2	Tuba8	12566.2353515625	787.812255859375	734.4150390625	320.20269775390625	344.59912109375	884.7359619140625	1029.1376953125	1041.404541015625
Q9JJZ4	Ube2j1	304.2099609375	395.2852783203125	332.90521240234375	320.50299072265625	284.2608947753906	260.6248474121094	232.53948974609375	230.2443389892578
Q9JJZ6	Klf13	141.6815948486328	191.5157928466797	192.9304656982422	204.3450164794922	176.7918243408203	133.22889709472656	189.79872131347656	116.28890991210938
Q9JK23	Psmg1	329.93212890625	409.365966796875	378.8440246582031	391.13372802734375	324.605224609375	352.70745849609375	375.343994140625	387.91864013671875
Q9JK24	Ppp2r3c	29.38636016845703	20.40204429626465	31.27093505859375	26.87492561340332	12.910244941711426	23.66597557067871	27.81674575805664	26.838773727416992
